id	movie_id	movie_name	user_id	ctime	message
9467	6296	Игра в имитацию	51365	2015-09-14 11:56:43.955909+03	Очень интересный фильм. И с исторической точки зрения, и актеры прекрасно подобраны, и сюжет интересный. Очень понравилось.
9466	7333	Хитмэн: Агент 47	3846	2015-09-14 01:14:00.194004+03	+-
9463	7289	Ультраамериканцы	64948	2015-09-14 00:12:08.27881+03	Странный фильм. Но неплохой. Не боевичок однозначно. Скорее комедия 
9462	7287	Девушка без комплексов	58097	2015-09-13 23:44:43.323121+03	Неплохо и весело! ))
9461	7385	Перевозчик: Наследие	29333	2015-09-13 22:44:21.19558+03	Жаль потраченное время
9456	7334	Рики и Флэш	15560	2015-09-13 21:24:11.359699+03	Самая трогательная и честная рок-свадьба. Мэрил Стрип в великолепном голубом платье поет-плачет душой. Конечно, от счастья. 
9453	7288	Каникулы	63932	2015-09-13 20:05:53.538535+03	Можно посмотреть
9452	7290	Страшные сказки	69119	2015-09-13 19:56:06.165043+03	Не понимаю, как этот фильм набрал рейтинг в 4 звезды. Конечно, в нём есть глубинный смысл, мораль, но всё впечатление испортил зрительный ряд, вызывающий отвращение и страх - кровь, убийства, мерзостные картины. Должен быть отнесён к жанру "Ужасы"
9449	7055	Вне/себя	67333	2015-09-13 19:00:11.351083+03	Фильм отличный пять с плюсом!
9448	7284	Иррациональный человек	26473	2015-09-13 18:07:44.965653+03	Мегашлак
9440	3818	Трансформеры: Эпоха истребления	25879	2015-09-13 13:49:09.341813+03	Нутак
9438	7333	Хитмэн: Агент 47	29928	2015-09-13 12:38:52.136048+03	Выспался
9435	7385	Перевозчик: Наследие	68456	2015-09-13 10:38:14.816613+03	крутой фильм
9432	7063	Миссия невыполнима: Племя изгоев	22330	2015-09-13 07:43:40.091954+03	Супер
9431	7287	Девушка без комплексов	22330	2015-09-13 07:43:27.377939+03	Добрый фильм 
9430	7385	Перевозчик: Наследие	44477	2015-09-13 05:22:30.837221+03	Жалкое подобие первой части! Игра актеров ноль, сюжет такой же. Потраченное время(
9423	7066	Агенты А.Н.К.Л.	10261	2015-09-12 23:07:33.489515+03	После просмотра этого шлака, нужно пару раз "Большой куш" в гоблине пересматривать для восстановления веры в нормальное кино
9420	7289	Ультраамериканцы	49141	2015-09-12 22:19:27.034331+03	Клевый сумасшедший фильм;)
9411	7330	128 ударов сердца в минуту	26023	2015-09-12 19:35:14.487869+03	Отличный фильм. Потрясающая энергетика. Помогает многое осмыслить :) музыка на высоте!!!
9403	7289	Ультраамериканцы	58564	2015-09-12 12:38:41.837779+03	Скучное, унылое, тоскливое, несмешное и незрелищное фуфло 
9402	7385	Перевозчик: Наследие	68989	2015-09-12 11:01:16.537501+03	Очень понравился! Люк Бессон всегда снимает отличные фильмы!
9399	5418	Пиксели	51365	2015-09-12 08:54:14.291061+03	Довольно веселый фильм. Ностальгия по старым играм. Неплохой набор актеров и игра.
9398	7287	Девушка без комплексов	23934	2015-09-12 02:53:49.956154+03	Хорошая веселая комедия 
9393	7066	Агенты А.Н.К.Л.	26023	2015-09-11 23:44:52.996366+03	Потрясающая атмосфера середины 20 века. Замечательный саундтрек, который классно задаёт шпионский ритм. Ну и VFX (спецэффекты) на высоте.  P.S. Гай Ричи снял отличную картину )))
9392	7069	Фантастическая четверка	26023	2015-09-11 23:42:44.99044+03	Отличный перезапуск, кто бы что не говорил. 
9391	7384	Эми	8886	2015-09-11 23:36:05.26503+03	Отличный фильм. Рекомендую. 
9389	7289	Ультраамериканцы	68944	2015-09-11 22:42:52.807604+03	охуенно!
9388	7385	Перевозчик: Наследие	51365	2015-09-11 22:36:59.018181+03	Ну что можно сказать... Красивая реклама Ауди. Естественно, напрашивается сравнение с первым перевозчиком. Не так трагично, повеселее, но и не так харизматично и драйвово. 
9387	5960	Мстители: Эра Альтрона	51365	2015-09-11 22:34:54.910211+03	Марвел - он и есть Марвел. Симпатично, красиво, забавно.... И глупо. 
9382	6708	А зори здесь тихие...	63260	2015-09-11 18:45:05.43252+03	Отличный фильм
9380	7290	Страшные сказки	9695	2015-09-11 17:37:33.479368+03	Непонятный фильм, хотя есть интересные моменты. Есть над чем посмеяться.
9379	7385	Перевозчик: Наследие	68055	2015-09-11 16:03:16.848449+03	Говнище
9378	6999	Терминатор: Генезис	36592	2015-09-11 15:03:44.282559+03	Старичкам понравится, сюжет туповат...
9377	6324	Духless 2	36592	2015-09-11 14:02:42.721302+03	Норм)
9376	5417	Безумный Макс: Дорога ярости	51365	2015-09-11 11:05:56.488415+03	Очень скучный фильм. Да, красивый, но абсолютно нелепый, бессодержательный, глупейший. Смотреть и ценить кино за одну картинку и драйв? Можно. Но вот только, по-моему, в том же Форсаже больше гораздо смысла, чем тут, да и юмор присутствует.
